osmid,x,y
775505031,73.3884495,54.9894729
775505060,73.392581,54.9940735
775505066,73.3918894,54.9909439
775505119,73.3911827,54.9935602
775505127,73.3891759,54.9906298
775505139,73.3986033,54.9943961
775505143,73.3973889,54.9966269
775505145,73.3883325,54.990951
775505148,73.3868108,54.9939956
775505156,73.3889972,54.9932167
775505162,73.3860965,54.9905218
775505167,73.394743,54.9922465
775505176,73.4000671,54.9903812
775505182,73.390173,54.992612
775505185,73.395117,54.9955123
775505205,73.4041106,54.9924178
775505220,73.3890663,54.9945051
775505224,73.3850738,54.9913476
775505232,73.3911271,54.9917469
775505246,73.3870154,54.9914079
775505257,73.3970523,54.99299
775505264,73.3875464,54.9902036
775505280,73.3899518,54.9940435
775505298,73.3936195,54.993171
775505300,73.3957128,54.9948086
775505305,73.4042053,54.9918507
778883098,73.4404585,54.9781445
781037349,73.3717285,54.9314274
781037390,73.3771832,54.9341085
781037421,73.3789512,54.9372632
781037447,73.383354,54.9344082
781037458,73.372557,54.929733
781037763,73.3812033,54.9362531
781037860,73.3705538,54.9317612
781037930,73.3800608,54.9396916
781037969,73.3839771,54.9356628
786662501,73.3212414,54.9453351
786662507,73.3450419,54.9479926
786662508,73.3271984,54.9427678
786662510,73.3323052,54.9490802
786662534,73.3254988,54.9430848
786662536,73.3338565,54.9410043
786662561,73.322582,54.941374
786662565,73.3186508,54.941622
786662586,73.3275141,54.9420983
786662588,73.3289251,54.9460743
786662596,73.3329543,54.9439599
786662613,73.3160275,54.9430505
786662618,73.3230495,54.9443736
786662646,73.3251759,54.9406139
786662648,73.3400328,54.9447984
786662650,73.3280941,54.9465173
786662652,73.334228,54.9455522
786662655,73.3240457,54.9482923
786662661,73.3215595,54.94243
786662676,73.3264508,54.9408647
786662677,73.3313697,54.9496095
786662680,73.3429381,54.938767
786662685,73.3234803,54.9394788
786662688,73.3322803,54.9443155
786662690,73.3318858,54.9398379
786662698,73.3169428,54.942531
786662709,73.3206861,54.9429027
786662724,73.3177643,54.9420833
786662752,73.3417311,54.9427736
786662774,73.3402714,54.9440327
786662784,73.3225706,54.9395493
786662818,73.3363709,54.9468264
786662826,73.3369422,54.9465029
786662828,73.3188855,54.9437889
786662842,73.3246302,54.9394095
786662844,73.3271732,54.947005
786662848,73.336856,54.9419529
786662851,73.3315788,54.9446879
786662859,73.336076,54.9423528
786662864,73.3382671,54.949144
786662865,73.334993,54.9475818
786662868,73.3191298,54.9429584
786662875,73.3170914,54.9446954
786662878,73.3343397,54.9479478
786662887,73.326259,54.947495
786662889,73.3288666,54.9510139
786662892,73.3455134,54.9374155
786662898,73.3237998,54.9413068
786662905,73.3265203,54.9414594
786662906,73.3203363,54.9457979
786662916,73.3395316,54.940587
786662920,73.3356518,54.9401152
786662926,73.3176376,54.940828
786662930,73.3153898,54.9415307
786662934,73.3344605,54.9478806
786662953,73.340015,54.9448077
786662964,73.3426167,54.9433428
786662970,73.3389443,54.9403971
786662983,73.323812,54.9404168
786662991,73.3252985,54.948017
786662996,73.3247832,54.9434549
786662998,73.3354185,54.9462621
786663009,73.3238741,54.9439592
786663011,73.3296369,54.9457035
786663012,73.3221059,54.9448913
786663019,73.3160709,54.9429921
786663020,73.3389336,54.9408071
786663029,73.3204705,54.9399554
786663033,73.3154269,54.9432633
786663042,73.3307664,54.9451168
786663054,73.3354293,54.9485766
786663059,73.3302322,54.9453936
786663061,73.3322002,54.9419893
786663062,73.3230445,54.9542322
786663067,73.3197261,54.9433851
786663071,73.3410073,54.9422942
786663074,73.3179803,54.9442653
786663080,73.3260964,54.9427842
786663081,73.3355778,54.9472636
786663085,73.3291928,54.940032
789299565,73.3426641,54.9405627
789299568,73.3489721,54.944486
789299576,73.3395439,54.9376396
789299584,73.3471218,54.9383255
789299588,73.3489022,54.9399549
789299597,73.3406874,54.9373709
789299601,73.3460157,54.9388536
789299604,73.3504783,54.9412158
789299624,73.3481094,54.9450317
789299627,73.3450408,54.9420237
789299642,73.3460073,54.9399895
789299646,73.3412731,54.9396897
789299653,73.3420834,54.9392232
789299678,73.3472928,54.945513
789299696,73.3444381,54.9372651
789299714,73.3462326,54.9377854
789299716,73.3423089,54.9415982
789299719,73.3435921,54.9400883
789299724,73.3425288,54.9373258
789299725,73.350666,54.9435121
789299796,73.3386963,54.937977
789299807,73.3416435,54.941906
789299817,73.3519053,54.9427951
789299820,73.3401944,54.9402516
789299845,73.3440149,54.9382032
789299861,73.342608,54.9425073
789299869,73.3472896,54.9407722
789299872,73.3467494,54.9410695
789299876,73.349731,54.9440201
789299892,73.3419797,54.9400985
789299898,73.3310852,54.9402906
789299909,73.3434441,54.9420549
789324886,73.2825229,55.0030283
789325128,73.2848935,55.0047527
794162578,73.3293953,54.9246067
794162598,73.3405101,54.9321672
794162602,73.33556,54.9303783
794162616,73.329389,54.9349984
794162618,73.3334503,54.9360409
794162622,73.3309841,54.9330918
794162634,73.3340952,54.9339131
794162647,73.3271577,54.9340677
794162677,73.3396019,54.9324272
794162678,73.3098014,54.916965
794162684,73.335156,54.9320057
794162726,73.3151781,54.9362956
794162779,73.3275338,54.9368305
794162811,73.3359251,54.93434
794162851,73.2926188,54.9304062
794162865,73.3651001,54.990469
794162867,73.3319665,54.934272
794162906,73.3396891,54.9341899
794162922,73.3408447,54.9338639
794162926,73.3298182,54.9234274
794162930,73.3413197,54.9342675
794162949,73.3370811,54.9357727
794162957,73.3284482,54.9337385
794162989,73.3297556,54.9334051
794163023,73.3312526,54.9268952
794163038,73.3376197,54.9347992
794163039,73.3175307,54.9174332
794163047,73.3362231,54.9333471
794163053,73.3375188,54.9362895
794163072,73.3121993,54.9285415
794163092,73.3365169,54.9316519
794163098,73.3384751,54.9327409
794163132,73.340648,54.9352035
794163147,73.3326629,54.9267717
794163169,73.3414332,54.9332332
794163195,73.3386392,54.9360405
795322414,73.3082806,54.9246361
795322425,73.3094625,54.9323118
795322428,73.3206809,54.9317237
795322431,73.3104176,54.926686
795322434,73.3209873,54.9295253
795322435,73.3176117,54.9176265
795322437,73.3163075,54.9332663
795322442,73.316195,54.9224463
795322444,73.3173661,54.9345527
795322451,73.3148688,54.9293337
795322452,73.3082521,54.9294699
795322457,73.3183513,54.923849
795322460,73.3130174,54.9334887
795322464,73.3170848,54.9280074
795322466,73.3133633,54.9302346
795322470,73.2531185,54.9278637
795322472,73.3200421,54.9256588
795322474,73.3106478,54.9292571
795322476,73.3114465,54.9292994
795322481,73.3063035,54.919455
795322484,73.3184696,54.9359566
795322494,73.3149164,54.9346979
795322500,73.3084869,54.9229738
795322503,73.3201879,54.9261632
795322505,73.3118919,54.92656
795322508,73.3245651,54.9325709
795322510,73.314555,54.9320303
795322514,73.3066731,54.9324621
795322521,73.3100007,54.9245929
795322537,73.3098334,54.9228739
795322540,73.3116132,54.9349022
795322543,73.3177756,54.9318591
795322549,73.3172435,54.9338986
795322558,73.3103915,54.9322607
795322564,73.3144913,54.9363661
795322574,73.3112691,54.9228002
795322575,73.2516898,54.9277887
795322576,73.320229,54.9296271
795322590,73.3142902,54.9353409
795322592,73.3115434,54.9245016
795322609,73.3089699,54.9294346
795322615,73.3182116,54.9345207
795322621,73.3067621,54.9269975
795322624,73.3138295,54.9283711
795322627,73.3284199,54.9271434
795322638,73.3052928,54.9296705
795322640,73.3113358,54.9336131
795322643,73.3117687,54.9360346
795322644,73.3160742,54.9319493
795322646,73.321162,54.9343083
795322654,73.3196459,54.9330867
795322677,73.3071776,54.9230594
795322684,73.3213954,54.933009
795322692,73.3186697,54.9278736
795322702,73.3201188,54.9358018
795322705,73.3086337,54.9268394
795322713,73.3203873,54.9331988
795322722,73.3098448,54.9294007
795322730,73.3050971,54.9198184
795322743,73.3028765,54.9266928
795322751,73.3223159,54.9354303
795322754,73.3221924,54.9317389
795322761,73.3078129,54.9192074
795322763,73.3077921,54.9324037
795322778,73.3165884,54.9345844
795322794,73.3198442,54.9344374
795322795,73.3184346,54.926317
795322800,73.3208293,54.9330333
795322801,73.3092305,54.9190321
795322802,73.3147021,54.9333737
795322805,73.3132444,54.9348023
795322806,73.3170206,54.9318991
795322818,73.315331,54.9319887
795322821,73.3087408,54.9323515
795322826,73.3176188,54.9360387
795322828,73.3072574,54.9295691
795322830,73.3111099,54.9322216
795322831,73.3153977,54.928218
795322836,73.3179658,54.933181
795322838,73.3136842,54.932077
795322844,73.308166,54.9337023
795322854,73.2765145,54.9283739
795322855,73.3174473,54.9352871
795322866,73.3080717,54.9230038
795322875,73.3172468,54.928737
795322877,73.3120924,54.9321649
796621951,73.3240107,54.9274786
796621959,73.3065978,54.9253777
796621963,73.328826,54.9271078
796621968,73.3297923,54.9231886
796621997,73.3287731,54.9320958
796622009,73.3271579,54.9272319
796622038,73.325479,54.9298402
796622039,73.3330064,54.9262849
796622058,73.334097,54.9265463
796622060,73.3299461,54.9270097
796622065,73.3232927,54.9288751
796622074,73.3282539,54.9252398
796622089,73.3335709,54.9300284
796622092,73.3236046,54.9259135
796622125,73.3229603,54.9304764
796622135,73.3341946,54.9286253
796622139,73.333819,54.9323584
796622141,73.3221738,54.9290879
796622157,73.3126931,54.9365632
796622181,73.3220543,54.926029
796622182,73.3320744,54.9241743
796622193,73.3111937,54.9372341
796622244,73.332965,54.9289204
796622275,73.3323073,54.9303442
796622327,73.3267948,54.9295079
796622332,73.3303251,54.9269765
796622344,73.3328563,54.9310708
796622348,73.3247032,54.9286431
796622349,73.3324372,54.9264103
796622352,73.3264872,54.9256736
796622360,73.3225236,54.9275699
796622383,73.3242603,54.9301481
796622389,73.3264984,54.9312316
796622396,73.3286853,54.9250273
796622406,73.3310808,54.9306814
796832519,73.4856976,54.9677652
796832541,73.4654552,54.9677958
797843381,73.4901626,54.9542505
797843597,73.4950999,54.9539495
802040578,73.3050761,54.9178579
802040587,73.3042346,54.9153872
802040597,73.3054958,54.9126204
802040615,73.3046948,54.9127745
802040622,73.3013966,54.9132871
802040629,73.2980266,54.9150259
802040633,73.299556,54.9130291
802040636,73.3116579,54.9209522
802040648,73.3063635,54.9124483
802040659,73.3067941,54.921262
802040664,73.315438,54.9241461
802040693,73.31091,54.9209945
802040740,73.3162866,54.9240622
802040749,73.3050338,54.9152417
802040753,73.3020885,54.9185051
802040755,73.3024162,54.9157345
802040763,73.3110167,54.9078212
802040790,73.3081489,54.9211532
802040800,73.3147084,54.9241988
802040824,73.2925598,54.9170821
802040831,73.3096224,54.9209982
802040842,73.3131382,54.9243469
802040853,73.3089617,54.9229382
802040855,73.2988072,54.9137967
802040862,73.3043445,54.9107142
802040868,73.302743,54.9180909
802040879,73.3126079,54.9214949
802040886,73.3153384,54.9192384
802040891,73.3038109,54.912983
802040897,73.3125511,54.9139251
802040901,73.3053904,54.9139013
802040910,73.3019655,54.9131374
802040934,73.3144053,54.9225859
802040936,73.3045876,54.9178413
802040960,73.3060641,54.9175273
802040972,73.3089366,54.917096
802040980,73.3035963,54.9110609
802040997,73.3121798,54.9244386
802041008,73.3139773,54.9242804
802041026,73.3085185,54.9146406
802041027,73.3128148,54.9226984
802041032,73.3017411,54.9158617
802041041,73.3151352,54.9225346
802041042,73.3057038,54.9176467
802041052,73.3080354,54.9172308
802041060,73.303297,54.9155613
802041078,73.30294,54.9130118
802041089,73.3121947,54.9227396
802041091,73.3006957,54.9160574
802041096,73.3136531,54.9226418
802041109,73.3091938,54.9246124
802041118,73.2996166,54.9162446
802041130,73.3119061,54.9227587
802041141,73.3075431,54.9148202
802041155,73.3049864,54.9104378
802041168,73.3156496,54.92039
802041179,73.3067043,54.9149536
802041183,73.3105717,54.9168068
802041203,73.3129022,54.9112968
803179810,73.3103883,54.9095555
803179877,73.3114941,54.9166563
803179922,73.3106803,54.9136717
803179950,73.3112822,54.9181962
803179977,73.3101379,54.9143635
803180077,73.3111775,54.9128628
803180114,73.3120673,54.9128942
803180159,73.309153,54.9085753
803180284,73.31215,54.9178826
803180297,73.314493,54.9171083
803180318,73.3114968,54.9115258
803180458,73.3108819,54.9142171
803180471,73.3059221,54.9100027
803180489,73.3080821,54.9121898
803180516,73.3119246,54.9140362
803180566,73.3123422,54.9165178
803180628,73.31172,54.914073
803180651,73.3089792,54.9120314
803180672,73.3111257,54.9141931
803180688,73.3180549,54.9190518
803180696,73.3083221,54.9089355
803180711,73.3131663,54.9163834
803180719,73.3065874,54.9097024
803180773,73.307413,54.9093313
803180812,73.3093411,54.9144873
803180837,73.3136433,54.9172878
803180907,73.3098645,54.9096511
803180913,73.3099572,54.9118317
803180939,73.3231011,54.9181286
803181013,73.3140779,54.9162346
803181042,73.3130362,54.9176989
803181072,73.3072627,54.912353
807633146,73.3380558,54.9312575
808584038,73.415235,54.9449161
812741627,73.3918538,54.9724579
814626692,73.2887896,54.9342492
814626697,73.2939769,54.9345101
814626710,73.2888384,54.9331864
814626718,73.2953815,54.932278
814626733,73.3045415,54.9348717
814626741,73.2887666,54.9347665
814626743,73.2978488,54.9349016
814626746,73.2909019,54.9329275
814626790,73.3061112,54.9340088
814626796,73.2946836,54.9315402
814626799,73.301706,54.932354
814626829,73.2961328,54.9311556
814626833,73.3041354,54.9326175
814626867,73.2909709,54.933475
814626903,73.2905363,54.9299774
814626909,73.2908826,54.9327437
814626913,73.2907208,54.9314117
814626917,73.2910778,54.9342232
814626923,73.2994131,54.9343061
814626960,73.29477,54.9330771
814626968,73.2950296,54.9327797
814626971,73.2911432,54.9347348
814626983,73.3053648,54.9325571
814626990,73.2910105,54.9337447
814626997,73.2911233,54.9345967
814627014,73.2997873,54.9339795
814627017,73.2957481,54.9317555
814627125,73.2941863,54.9340347
814627149,73.2945074,54.9335715
814627159,73.2912657,54.9356176
814627161,73.3044496,54.9340838
814627180,73.2910544,54.9340199
814627183,73.2991243,54.9345376
814627212,73.2914043,54.9363402
814627216,73.2915536,54.9340207
824113070,73.4222084,55.061318
824113834,73.4288597,55.0613733
824180647,73.3796882,55.026042
827194481,73.3625876,55.0019775
827194493,73.3625356,55.0082242
827194498,73.3625497,55.0090717
827194503,73.362604,55.0186991
827194504,73.3685595,55.0019944
827194506,73.3709967,55.0020173
827194508,73.368583,55.0041683
827194516,73.371271,55.005673
827194521,73.3686216,55.008132
827194527,73.3714495,55.0081535
827194533,73.3742081,55.0081333
827194540,73.3685768,55.0090097
827194542,73.3686508,55.0107218
827194543,73.3715207,55.008978
827194544,73.371601,55.0098594
827194552,73.3723466,55.0175287
827194553,73.3724418,55.0185684
827194556,73.3626659,55.0212762
827194557,73.3626518,55.0220994
827194562,73.3727804,55.0219937
827194563,73.3729097,55.0236123
829674996,73.3684671,54.9925898
829675014,73.3683795,54.9919207
829675022,73.2999859,54.9903382
836039225,73.4038595,54.9759613
846551167,73.3359663,54.9360539
847580977,73.3848201,54.9877291
849314090,73.4491719,54.9620183
852835420,73.4069537,55.0042389
852835543,73.4044091,55.003291
852835596,73.4057253,55.0037768
852835855,73.40323,55.0028703
856451377,73.2750948,54.9351702
856534508,73.2934329,54.9758667
856534515,73.2963911,54.9743084
856534519,73.2948514,54.9791127
856534534,73.2922196,54.9758574
856534547,73.2947981,54.9759992
856534551,73.2935265,54.9740455
856534553,73.2959713,54.9761601
856534559,73.2898549,54.9758393
858059710,73.4538776,55.0330628
858059805,73.4568929,55.030591
858059942,73.2529331,55.0591156
858060050,73.4570891,55.0320888
858060161,73.458775,55.032044
858060226,73.453597,55.0335142
858060273,73.2985358,55.04736
858060321,73.2997577,55.0441938
858060380,73.4589557,55.033282
858060386,73.4588922,55.0328803
862678031,73.4678147,54.9999738
863099544,73.4427777,54.9892215
863099579,73.4509862,54.9896374
863099582,73.4427144,54.9895515
867818222,73.335916,54.9822884
867818273,73.3351715,54.9820943
867818335,73.3342668,54.9807463
867818356,73.3384231,54.9817113
867818529,73.3367052,54.9812654
867818676,73.3319823,54.9802934
867818690,73.3359393,54.9811224
867818902,73.3345336,54.9817536
867818964,73.336663,54.9825258
867819036,73.3326579,54.9826586
867819063,73.3350952,54.9809338
870183606,73.40022,54.9656743
873784336,73.3620925,54.9939742
873829598,73.4151653,54.9642848
873829626,73.4144789,54.9645509
873829632,73.4142318,54.9644984
873829638,73.4141361,54.9651416
875670439,73.3768458,54.9897552
878365190,73.3933018,55.0258816
878365204,73.3902725,55.0259297
878365228,73.376738,55.0283808
878365242,73.3884081,55.0259592
878365249,73.3882906,55.0233913
878365269,73.3931963,55.0233056
878365324,73.3913408,55.030499
878365347,73.3935393,55.0327769
878365364,73.4103315,55.0313004
878365374,73.3892391,55.0233778
878365407,73.3952201,55.0258638
878365440,73.3865489,55.0305803
878365469,73.3914071,55.0328334
878365481,73.3964559,55.0340428
878365516,73.3952471,55.0281529
878365531,73.3904958,55.0328471
878365555,73.3875342,55.0282247
